Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,price_per_km,age_category,mileage_category,is_luxury,is_high_performance,is_fuel_efficient
8648,Honda Amaze,Honda,Amaze,2,23950.0,Individual,Diesel,Automatic,23.8,1498.0,78.9,5,780000.0,32.566489916913696,New,Good,0,0,1
8650,Maruti Swift,Maruti,Swift,3,42321.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5,763000.0,18.028448561032086,New,Excellent,0,0,1
8651,Honda Jazz,Honda,Jazz,3,59000.0,Dealer,Petrol,Manual,18.7,1199.0,88.7,5,650000.0,11.016762427755461,New,Average,0,0,0
8652,Maruti Swift,Maruti,Swift,6,61425.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5,410000.0,6.674698010614398,Recent,Excellent,0,0,1
8654,Hyundai Verna,Hyundai,Verna,7,78000.0,Dealer,Diesel,Manual,22.32,1582.0,126.32,5,670000.0,8.589633466237613,Recent,Good,0,1,0
8655,Honda City,Honda,City,5,27000.0,Dealer,Petrol,Manual,16.8,1497.0,116.3,5,765000.0,28.332283989481873,Recent,Average,0,0,0
8656,Volkswagen Vento,Volkswagen,Vento,10,80000.0,Individual,Diesel,Manual,20.54,1598.0,103.6,5,315000.0,3.937450781865227,Mature,Good,0,0,0
8657,Renault Duster,Renault,Duster,7,75000.0,Dealer,Diesel,Manual,20.45,1461.0,83.8,5,565000.0,7.53323289022813,Recent,Good,0,0,0
8658,Maruti Swift,Maruti,Swift,6,68202.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5,575000.0,8.430714191457854,Recent,Excellent,0,0,1
8662,Maruti Swift,Maruti,Swift,5,57000.0,Dealer,Diesel,Manual,25.2,1248.0,74.0,5,620000.0,10.87700215785688,Recent,Excellent,0,0,1
8664,Maruti Swift Dzire,Maruti,Swift Dzire,5,120000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5,625000.0,5.208289930917243,Recent,Excellent,0,0,1
8665,Ford Ecosport,Ford,Ecosport,8,74000.0,Dealer,Diesel,Manual,22.7,1498.0,89.84,5,565000.0,7.635031959027581,Mature,Good,0,0,0
8666,Maruti Baleno,Maruti,Baleno,6,90000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5,575000.0,6.388817902023311,Recent,Excellent,0,0,1
8667,Maruti Wagon R,Maruti,Wagon R,11,31535.0,Dealer,LPG,Manual,14.6,998.0,61.6,5,265000.0,8.403094875697615,Mature,Low,0,0,0
8669,Maruti Swift,Maruti,Swift,3,40000.0,Individual,Petrol,Manual,22.0,1197.0,81.8,5,570000.0,14.249643758906027,New,Good,0,0,0
8671,Hyundai Grand,Hyundai,Grand,5,22000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5,520000.0,23.635289305031588,Recent,Average,0,0,0
8672,Honda City,Honda,City,3,14000.0,Dealer,Petrol,Manual,17.4,1497.0,117.6,5,1090000.0,77.85158202985501,New,Average,0,1,0
8673,Maruti Alto,Maruti,Alto,13,30000.0,Individual,Petrol,Manual,18.9,1061.0,47.0,5,180000.0,5.999800006666445,Old,Average,0,0,0
8675,Toyota Innova,Toyota,Innova,5,80000.0,Individual,Diesel,Manual,12.99,2159.5,100.6,7,1000000.0,12.499843751953101,Recent,Low,0,0,0
8676,Audi A6,Audi,A6,8,83000.0,Dealer,Diesel,Automatic,17.68,1968.0,174.33,5,1485000.0,17.89135070661799,Mature,Average,1,1,0
8677,Volkswagen Polo,Volkswagen,Polo,9,80000.0,Individual,Diesel,Manual,22.07,1199.0,73.9,5,300000.0,3.74995312558593,Mature,Good,0,0,0
8678,Hyundai Verna,Hyundai,Verna,6,50000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5,750000.0,14.99970000599988,Recent,Good,0,1,1
8679,Maruti Swift Dzire,Maruti,Swift Dzire,3,130000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5,720000.0,5.53841893523896,New,Excellent,0,0,1
8681,Volkswagen Polo,Volkswagen,Polo,9,110000.0,Individual,Diesel,Manual,22.07,1199.0,73.9,5,320000.0,2.9090644630503357,Mature,Good,0,0,0
8682,Maruti Alto,Maruti,Alto,4,33977.0,Trustmark Dealer,Petrol,Manual,24.7,796.0,47.3,5,299000.0,8.799811642827713,Recent,Good,0,0,1
8683,Maruti Swift,Maruti,Swift,8,70400.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5,425000.0,6.03684606752745,Mature,Good,0,0,0
8684,Maruti Alto,Maruti,Alto,4,66000.0,Dealer,Petrol,Manual,23.95,998.0,67.05,5,320000.0,4.848411387706247,Recent,Good,0,0,1
8685,Volkswagen Polo,Volkswagen,Polo,5,60000.0,Individual,Diesel,Manual,20.14,1498.0,88.0,5,750000.0,12.499791670138832,Recent,Good,0,0,0
8686,Maruti Swift,Maruti,Swift,6,31000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5,630000.0,20.32192509919035,Recent,Excellent,0,0,1
8688,Maruti Alto,Maruti,Alto,12,80000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5,250000.0,3.1249609379882752,Mature,Average,0,0,0
8689,Ford Figo,Ford,Figo,7,93334.0,Dealer,Petrol,Manual,15.6,1196.0,70.02,5,446000.0,4.778486098462527,Recent,Average,0,0,0
8690,Maruti Baleno,Maruti,Baleno,3,83000.0,Dealer,Diesel,Manual,27.39,1248.0,74.0,5,645000.0,7.77099071095529,New,Excellent,0,0,1
8691,Maruti Alto,Maruti,Alto,9,62000.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5,245000.0,3.9515491685617974,Mature,Average,0,0,0
8693,Maruti Alto,Maruti,Alto,4,9021.0,Dealer,Petrol,Automatic,23.95,998.0,67.05,5,350000.0,38.79405896696963,Recent,Good,0,0,1
8694,Maruti Alto,Maruti,Alto,3,38000.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5,325000.0,8.55240651561801,New,Good,0,0,1
8695,Hyundai Santro,Hyundai,Santro,1,1000.0,Individual,Petrol,Automatic,20.3,1086.0,68.07,5,550000.0,549.4505494505495,New,Good,0,0,0
8696,Honda Amaze,Honda,Amaze,6,39441.0,Dealer,Petrol,Manual,18.0,1198.0,86.7,5,475000.0,12.042999847877896,Recent,Average,0,0,0
8697,Honda City,Honda,City,11,59000.0,Individual,Petrol,Manual,17.0,1497.0,118.0,5,400000.0,6.779546109387977,Mature,Average,0,1,0
8698,Maruti Swift Dzire,Maruti,Swift Dzire,3,25000.0,Individual,Petrol,Manual,22.0,1197.0,81.8,5,650000.0,25.998960041598338,New,Good,0,0,0
8699,Maruti Baleno,Maruti,Baleno,3,10000.0,Individual,Petrol,Automatic,21.4,1197.0,83.1,5,800000.0,79.99200079992,New,Good,0,0,0
8700,Mahindra XUV500,Mahindra,XUV500,6,37000.0,Individual,Diesel,Manual,15.1,2159.5,140.0,7,875000.0,23.648009513256397,Recent,Average,0,1,0
8701,Maruti Alto,Maruti,Alto,13,76000.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5,165000.0,2.171024065472823,Old,Average,0,0,0
8702,Maruti Swift,Maruti,Swift,6,42994.0,Dealer,Petrol,Manual,21.21,1197.0,81.8,5,580000.0,13.489940690777997,Recent,Good,0,0,0
8703,Honda City,Honda,City,5,100000.0,Individual,Diesel,Manual,26.0,1498.0,98.6,5,650000.0,6.499935000649994,Recent,Excellent,0,0,1
8705,Hyundai i20,Hyundai,i20,9,49000.0,Dealer,Diesel,Manual,21.9,1396.0,88.8,5,390000.0,7.959021244464399,Mature,Good,0,0,0
8706,Hyundai Creta,Hyundai,Creta,4,18000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5,1345000.0,74.71807121826565,Recent,Average,0,1,0
8707,Volkswagen Polo,Volkswagen,Polo,5,58000.0,Dealer,Petrol,Manual,16.2,1199.0,74.0,5,610000.0,10.517060050688782,Recent,Average,0,0,0
8708,BMW 7,BMW,7,6,24501.0,Dealer,Diesel,Automatic,16.46,2159.5,182.25,5,1485000.0,60.607297363480534,Recent,Average,1,1,0
8709,Hyundai Creta,Hyundai,Creta,5,62000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5,950000.0,15.322333510749827,Recent,Average,0,1,0
8711,Honda City,Honda,City,5,78236.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5,651000.0,8.320871199049042,Recent,Average,0,0,0
8713,Renault KWID,Renault,KWID,5,64000.0,Dealer,Petrol,Manual,22.3,799.0,53.26,5,280000.0,4.374931641693099,Recent,Good,0,0,0
8714,Ford Figo,Ford,Figo,7,73500.0,Dealer,Diesel,Manual,20.0,1399.0,68.05,5,275000.0,3.7414456946163996,Recent,Average,0,0,0
8715,Mahindra Bolero,Mahindra,Bolero,4,80000.0,Individual,Diesel,Manual,16.5,1493.0,70.0,7,750000.0,9.374882813964826,Recent,Average,0,0,0
8716,Toyota Innova,Toyota,Innova,8,130000.0,Dealer,Diesel,Manual,12.99,2159.5,100.6,8,975000.0,7.499942308136092,Mature,Low,0,0,0
8717,Honda Jazz,Honda,Jazz,6,68757.0,Dealer,Diesel,Manual,27.3,1498.0,98.6,5,640000.0,9.308007795456529,Recent,Excellent,0,0,1
8718,Maruti Swift Dzire,Maruti,Swift Dzire,6,85316.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5,580000.0,6.798176213415849,Recent,Good,0,0,1
8720,Mahindra Bolero,Mahindra,Bolero,6,99826.0,Individual,Diesel,Manual,15.96,2159.5,62.1,7,525000.0,5.259098239955122,Recent,Average,0,0,0
8721,Renault KWID,Renault,KWID,4,28000.0,Individual,Petrol,Manual,25.17,799.0,53.3,5,290000.0,10.356772972393843,Recent,Excellent,0,0,1
8722,Maruti Swift Dzire,Maruti,Swift Dzire,6,86521.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5,565000.0,6.530131064931463,Recent,Average,0,0,0
8723,Mahindra Alturas,Mahindra,Alturas,2,36000.0,Dealer,Diesel,Automatic,12.05,2157.0,178.49,7,1485000.0,41.248854198494485,New,Low,0,1,0
8724,Maruti Swift,Maruti,Swift,11,80000.0,Individual,Diesel,Manual,17.8,1248.0,75.0,5,325000.0,4.0624492193847574,Mature,Average,0,0,0
8726,Ford Figo,Ford,Figo,11,67000.0,Dealer,Diesel,Manual,20.0,1399.0,68.05,5,275000.0,4.104416351994747,Mature,Average,0,0,0
8728,Skoda Rapid,Skoda,Rapid,9,103000.0,Dealer,Petrol,Automatic,14.3,1598.0,105.0,5,550000.0,5.339753982971039,Mature,Low,0,0,0
8729,Tata Hexa,Tata,Hexa,4,60000.0,Dealer,Diesel,Manual,17.6,2159.5,153.86,7,1200000.0,19.99966667222213,Recent,Average,0,1,0
8730,Hyundai i10,Hyundai,i10,11,49700.0,Dealer,Petrol,Automatic,19.2,1197.0,80.0,5,342000.0,6.8811492726504495,Mature,Average,0,0,0
8731,Mahindra XUV500,Mahindra,XUV500,8,60000.0,Individual,Diesel,Manual,15.1,2159.5,140.0,7,544000.0,9.066515558074032,Mature,Average,0,1,0
8732,Maruti Alto,Maruti,Alto,3,29000.0,Individual,Petrol,Manual,24.7,796.0,47.3,5,350000.0,12.068549360366884,New,Good,0,0,1
8733,Maruti Swift Dzire,Maruti,Swift Dzire,4,75000.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5,745000.0,9.933200890654792,Recent,Good,0,0,1
8735,BMW 3,BMW,3,5,60000.0,Dealer,Diesel,Automatic,21.76,1995.0,182.25,5,1485000.0,24.749587506874885,Recent,Good,1,1,0
8736,Maruti Swift,Maruti,Swift,3,50000.0,Individual,Diesel,Manual,28.4,1248.0,74.0,5,684000.0,13.679726405471891,New,Excellent,0,0,1
8738,Toyota Innova,Toyota,Innova,4,97000.0,Dealer,Diesel,Manual,13.68,2159.5,147.8,7,1485000.0,15.309120524530675,Recent,Low,0,1,0
8739,Honda Jazz,Honda,Jazz,5,40000.0,Individual,Diesel,Manual,27.3,1498.0,98.6,5,680000.0,16.999575010624735,Recent,Excellent,0,0,1
8740,Tata Safari,Tata,Safari,7,88000.0,Dealer,Diesel,Manual,14.0,2159.5,138.1,7,465000.0,5.284030863285644,Recent,Low,0,1,0
8744,Mahindra Bolero,Mahindra,Bolero,8,65784.0,Dealer,Diesel,Manual,15.96,2159.5,62.1,7,345000.0,5.244356616249905,Mature,Average,0,0,0
8745,Datsun GO,Datsun,GO,5,40000.0,Dealer,Petrol,Manual,20.63,1198.0,67.0,5,335000.0,8.374790630234244,Recent,Good,0,0,0
8746,Toyota Innova,Toyota,Innova,10,89000.0,Individual,Diesel,Manual,12.8,2159.5,102.0,8,650000.0,7.303288727092954,Mature,Low,0,0,0
8747,Mahindra Bolero,Mahindra,Bolero,5,120000.0,Individual,Diesel,Manual,15.96,2159.5,62.1,7,610000.0,5.083290972575228,Recent,Average,0,0,0
8748,Hyundai Grand,Hyundai,Grand,2,4800.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5,550000.0,114.55946677775464,New,Average,0,0,0
8749,Maruti Swift,Maruti,Swift,5,40000.0,Individual,Petrol,Manual,20.4,1197.0,81.8,5,350000.0,8.749781255468614,Recent,Good,0,0,0
8750,Skoda Rapid,Skoda,Rapid,2,35000.0,Individual,Diesel,Manual,21.13,1498.0,108.6,5,950000.0,27.142081654809864,New,Good,0,0,0
8751,Hyundai i20,Hyundai,i20,4,12000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,745000.0,62.07816015332055,Recent,Average,0,0,0
8752,Maruti Alto,Maruti,Alto,1,11000.0,Individual,Petrol,Manual,22.05,796.0,47.3,5,350000.0,31.815289519134623,New,Good,0,0,0
8753,BMW X1,BMW,X1,10,88831.0,Dealer,Diesel,Automatic,17.05,1995.0,182.25,5,1050000.0,11.820064841498558,Mature,Average,1,1,0
8755,BMW X5,BMW,X5,6,75000.0,Dealer,Diesel,Automatic,13.38,2159.5,182.25,5,1485000.0,19.799736003519953,Recent,Low,1,1,0
8756,Mahindra XUV500,Mahindra,XUV500,4,50000.0,Dealer,Diesel,Automatic,16.0,2159.5,140.0,7,1485000.0,29.699406011879763,Recent,Average,0,1,0
8757,Honda City,Honda,City,5,60000.0,Individual,Petrol,Manual,17.8,1497.0,117.3,5,850000.0,14.166430559490674,Recent,Average,0,0,0
8759,Maruti Swift Dzire,Maruti,Swift Dzire,5,84000.0,Dealer,Diesel,Manual,26.59,1248.0,74.0,5,465000.0,5.5356483851382725,Recent,Excellent,0,0,1
8760,Honda CR-V,Honda,CR-V,13,120000.0,Dealer,Petrol,Automatic,10.1,2159.5,152.0,5,600000.0,4.999958333680553,Old,Low,0,1,0
8761,Skoda Octavia,Skoda,Octavia,18,120340.0,Dealer,Diesel,Manual,18.7,1896.0,66.0,5,200000.0,1.6619439758685735,Old,Average,0,0,0
8762,Mahindra XUV500,Mahindra,XUV500,3,35000.0,Dealer,Diesel,Manual,15.1,2159.5,152.87,7,1485000.0,42.42735921830805,New,Average,0,1,0
8764,Hyundai Grand,Hyundai,Grand,5,80000.0,Individual,Diesel,Manual,24.0,1120.0,70.0,5,480000.0,5.9999250009374885,Recent,Good,0,0,1
8765,Maruti Wagon R,Maruti,Wagon R,6,72000.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5,341000.0,4.736045332703712,Recent,Average,0,0,0
8766,Renault KWID,Renault,KWID,5,53000.0,Individual,Petrol,Manual,25.17,799.0,53.3,5,230000.0,4.339540763381823,Recent,Excellent,0,0,1
8767,Renault KWID,Renault,KWID,5,35000.0,Individual,Petrol,Manual,25.17,799.0,53.3,5,250000.0,7.142653067055227,Recent,Excellent,0,0,1
8768,Hyundai i20,Hyundai,i20,9,100000.0,Individual,Diesel,Manual,23.0,1396.0,90.0,5,450000.0,4.4999550004499955,Mature,Good,0,0,1
8769,Maruti Ciaz,Maruti,Ciaz,5,40000.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5,850000.0,21.24946876328092,Recent,Excellent,0,0,1
8770,Toyota Innova,Toyota,Innova,5,70001.0,Dealer,Diesel,Manual,12.99,2159.5,100.6,7,975000.0,13.928173480757692,Recent,Low,0,0,0
8771,Mahindra Bolero,Mahindra,Bolero,1,30000.0,Individual,Diesel,Manual,16.5,1493.0,70.0,7,790000.0,26.33245558481384,New,Average,0,0,0
8772,Hyundai i20,Hyundai,i20,5,32959.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5,681000.0,20.66140776699029,Recent,Good,0,0,0
8773,Honda Jazz,Honda,Jazz,4,34000.0,Dealer,Petrol,Automatic,18.2,1199.0,88.7,5,550000.0,16.175994823681656,Recent,Average,0,0,0
8774,Volkswagen Vento,Volkswagen,Vento,8,45000.0,Individual,Petrol,Manual,15.04,1598.0,103.2,5,400000.0,8.88869136241417,Mature,Average,0,0,0
8775,Maruti Celerio,Maruti,Celerio,2,18500.0,Dealer,Petrol,Automatic,21.63,998.0,67.0,5,575000.0,31.079401113453326,New,Good,0,0,0
8776,Volkswagen Polo,Volkswagen,Polo,8,59000.0,Dealer,Petrol,Manual,16.47,1198.0,74.0,5,350000.0,5.932102845714479,Mature,Average,0,0,0
8780,Maruti Celerio,Maruti,Celerio,5,50000.0,Individual,Petrol,Manual,23.1,998.0,67.04,5,400000.0,7.999840003199936,Recent,Good,0,0,1
8781,Toyota Fortuner,Toyota,Fortuner,8,107030.0,Dealer,Diesel,Manual,13.0,2159.5,168.5,7,1375000.0,12.846745335463558,Mature,Low,0,1,0
8782,BMW 3,BMW,3,10,35000.0,Dealer,Diesel,Automatic,16.07,1995.0,181.0,5,1150000.0,32.856204108454044,Mature,Average,1,1,0
8784,Maruti Alto,Maruti,Alto,9,25000.0,Individual,Petrol,Manual,20.92,998.0,67.1,5,200000.0,7.999680012799488,Mature,Good,0,0,0
8786,Volkswagen Polo,Volkswagen,Polo,10,70000.0,Individual,Petrol,Manual,16.47,1198.0,73.9,5,380000.0,5.428493878658876,Mature,Average,0,0,0
8787,Datsun GO,Datsun,GO,6,30000.0,Individual,Petrol,Manual,20.63,1198.0,67.0,5,225000.0,7.499750008333056,Recent,Good,0,0,0
8788,Hyundai Verna,Hyundai,Verna,3,44000.0,Individual,Petrol,Manual,17.0,1591.0,121.3,5,900000.0,20.45408058907752,New,Average,0,1,0
8789,Maruti Swift Dzire,Maruti,Swift Dzire,3,100000.0,Individual,Petrol,Manual,19.0,1197.0,85.8,5,375000.0,3.749962500374996,New,Average,0,0,0
8791,Toyota Innova,Toyota,Innova,11,130000.0,Dealer,Diesel,Manual,12.8,2159.5,102.0,8,675000.0,5.192267751786525,Mature,Low,0,0,0
8794,Toyota Innova,Toyota,Innova,8,130000.0,Individual,Diesel,Manual,12.99,2159.5,100.0,7,750000.0,5.769186390873917,Mature,Low,0,0,0
8795,Maruti Swift Dzire,Maruti,Swift Dzire,2,20000.0,Individual,Petrol,Manual,22.0,1197.0,81.8,5,610000.0,30.498475076246187,New,Good,0,0,0
8796,Maruti Dzire VXI,Maruti,Dzire VXI,12,91200.0,Dealer,Petrol,Manual,23.26,1197.0,88.5,5,280000.0,3.070141774761242,Mature,Good,0,0,1
8797,Datsun redi-GO,Datsun,redi-GO,4,50500.0,Dealer,Petrol,Manual,20.71,799.0,53.64,5,250000.0,4.950397021841152,Recent,Good,0,0,0
8798,Maruti Alto,Maruti,Alto,2,5000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5,355000.0,70.98580283943211,New,Good,0,0,1
8799,Mahindra Scorpio,Mahindra,Scorpio,3,38500.0,Individual,Diesel,Manual,16.36,2159.5,140.0,7,1485000.0,38.57042674216254,New,Average,0,1,0
8801,Renault KWID,Renault,KWID,5,60000.0,Dealer,Petrol,Manual,25.17,799.0,53.3,5,270000.0,4.499925001249979,Recent,Excellent,0,0,1
8806,Hyundai i20,Hyundai,i20,8,77000.0,Dealer,Diesel,Manual,23.0,1396.0,90.0,5,455000.0,5.90901416864716,Mature,Good,0,0,1
8807,Jaguar XF,Jaguar,XF,6,52353.0,Individual,Diesel,Automatic,16.36,2159.5,182.25,5,1485000.0,28.364594873362112,Recent,Average,1,1,0
8808,Maruti Swift Dzire,Maruti,Swift Dzire,6,32524.0,Dealer,Petrol,Manual,19.0,1197.0,85.8,5,560000.0,17.217524980784013,Recent,Average,0,0,0
8809,Maruti Ertiga,Maruti,Ertiga,4,60000.0,Individual,Diesel,Manual,24.52,1248.0,88.5,7,800000.0,13.333111114814754,Recent,Good,0,0,1
8810,Audi A6,Audi,A6,9,77000.0,Dealer,Diesel,Automatic,17.68,1968.0,174.33,5,1485000.0,19.28546382514513,Mature,Average,1,1,0
8811,Honda Amaze,Honda,Amaze,8,65675.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5,490000.0,7.460868505999147,Mature,Excellent,0,0,1
8813,Tata Tiago,Tata,Tiago,5,70000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5,285000.0,4.071370408994158,Recent,Good,0,0,1
8814,Honda City,Honda,City,9,47321.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5,349000.0,7.375005282955073,Mature,Average,0,0,0
8815,Maruti Ciaz,Maruti,Ciaz,5,42564.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5,485000.0,11.394338071185246,Recent,Excellent,0,0,1
8816,Maruti Baleno,Maruti,Baleno,5,30000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5,585000.0,19.499350021665943,Recent,Excellent,0,0,1
8817,Tata Nexon,Tata,Nexon,2,18593.0,Dealer,Petrol,Manual,17.0,1198.0,108.5,5,675000.0,36.30203291384318,New,Average,0,0,0
8819,Honda City,Honda,City,7,90000.0,Individual,Diesel,Manual,25.1,1498.0,98.6,5,550000.0,6.111043210630993,Recent,Excellent,0,0,1
8821,Datsun GO,Datsun,GO,5,70000.0,Individual,Petrol,Manual,20.63,1198.0,67.0,5,180000.0,2.5713918372594677,Recent,Good,0,0,0
8822,Maruti Baleno,Maruti,Baleno,1,25000.0,Individual,Petrol,Manual,21.01,1197.0,81.8,5,700000.0,27.99888004479821,New,Good,0,0,0
8823,Maruti Ertiga,Maruti,Ertiga,5,21600.0,Dealer,Petrol,Manual,17.5,1373.0,91.1,7,725000.0,33.56326096014073,Recent,Average,0,0,0
8824,Maruti Swift Dzire,Maruti,Swift Dzire,9,60000.0,Individual,Petrol,Manual,17.5,1298.0,85.8,5,350000.0,5.833236112731455,Mature,Average,0,0,0
8826,Honda City,Honda,City,7,63339.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5,675000.0,10.656772971266182,Recent,Excellent,0,0,1
8829,Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,6,115000.0,Dealer,Diesel,Automatic,11.3,2159.5,182.25,7,1485000.0,12.912931191902679,Recent,Low,1,1,0
8830,Datsun RediGO,Datsun,RediGO,5,18000.0,Dealer,Petrol,Manual,22.7,799.0,53.64,5,285000.0,15.832453752569302,Recent,Good,0,0,0
8832,Maruti Swift Dzire,Maruti,Swift Dzire,8,41170.0,Dealer,Petrol,Manual,19.1,1197.0,85.8,5,380000.0,9.229797673119428,Mature,Average,0,0,0
8833,Honda WR-V,Honda,WR-V,3,15799.0,Dealer,Petrol,Manual,17.5,1199.0,88.7,5,749000.0,47.40506329113924,New,Average,0,0,0
8834,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8,59000.0,Dealer,Diesel,Automatic,14.84,2143.0,170.0,5,1280000.0,21.694547550041523,Mature,Low,1,1,0
8836,Maruti Swift,Maruti,Swift,6,45000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5,475000.0,10.555320992866825,Recent,Excellent,0,0,1
8837,Maruti Swift Dzire,Maruti,Swift Dzire,3,40000.0,Dealer,Petrol,Manual,21.21,1197.0,81.8,5,600000.0,14.999625009374766,New,Good,0,0,0
8838,Skoda Octavia,Skoda,Octavia,4,31001.0,Dealer,Diesel,Automatic,19.5,1968.0,141.0,5,1399000.0,45.126120895426105,Recent,Average,0,1,0
8839,Maruti Wagon R,Maruti,Wagon R,5,21517.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5,315000.0,14.638906961613532,Recent,Average,0,0,0
8841,Maruti Swift Dzire,Maruti,Swift Dzire,8,50000.0,Dealer,Petrol,Manual,19.1,1197.0,85.8,5,375000.0,7.49985000299994,Mature,Average,0,0,0
8843,Hyundai Creta,Hyundai,Creta,3,10000.0,Individual,Petrol,Manual,15.29,1591.0,121.3,5,1235000.0,123.48765123487651,New,Average,0,1,0
8844,Honda Amaze,Honda,Amaze,5,44340.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5,715000.0,16.12503100967502,Recent,Excellent,0,0,1
8845,Ford Ecosport,Ford,Ecosport,6,36497.0,Dealer,Diesel,Manual,21.7,1498.0,98.96,5,550000.0,15.06931886678722,Recent,Good,0,0,0
8846,Ford Figo,Ford,Figo,10,90000.0,Individual,Diesel,Manual,20.0,1399.0,68.0,5,230000.0,2.555527160809324,Mature,Average,0,0,0
8848,Maruti Swift Dzire,Maruti,Swift Dzire,11,46100.0,Individual,Petrol,Automatic,21.21,1197.0,81.8,5,280000.0,6.073620962668922,Mature,Good,0,0,0
8849,Maruti Ciaz,Maruti,Ciaz,4,35700.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5,650000.0,18.206772919526063,Recent,Excellent,0,0,1
8850,Maruti Swift Dzire,Maruti,Swift Dzire,3,35000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5,550000.0,15.7138367475215,New,Good,0,0,0
8852,Maruti Ertiga,Maruti,Ertiga,7,119000.0,Dealer,Diesel,Manual,20.77,1248.0,88.8,7,700000.0,5.8823035100545376,Recent,Good,0,0,0
8853,Ford Endeavour,Ford,Endeavour,11,80000.0,Individual,Diesel,Automatic,11.4,2159.5,153.86,7,750000.0,9.374882813964826,Mature,Low,0,1,0
8854,Maruti Wagon R,Maruti,Wagon R,12,48192.0,Dealer,Petrol,Manual,18.9,1061.0,67.0,5,200000.0,4.149980287593634,Mature,Average,0,0,0
8855,Ford Ecosport,Ford,Ecosport,3,53000.0,Individual,Diesel,Manual,23.0,1498.0,98.96,5,1100000.0,20.75432539008698,New,Good,0,0,1
8856,Maruti Swift Dzire,Maruti,Swift Dzire,6,120000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5,500000.0,4.166631944733794,Recent,Excellent,0,0,1
8858,Honda City,Honda,City,7,80000.0,Individual,Diesel,Manual,25.1,1498.0,98.6,5,575000.0,7.187410157373033,Recent,Excellent,0,0,1
8859,Renault Duster,Renault,Duster,9,50000.0,Individual,Diesel,Manual,19.01,1461.0,108.45,5,375000.0,7.49985000299994,Mature,Average,0,0,0
8860,Maruti Alto,Maruti,Alto,4,15554.0,Dealer,Petrol,Manual,22.05,796.0,47.3,5,310000.0,19.92928318868531,Recent,Good,0,0,0
8861,Maruti Swift,Maruti,Swift,5,86448.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5,525000.0,6.072944741986605,Recent,Excellent,0,0,1
8862,Maruti Swift,Maruti,Swift,11,87000.0,Individual,Diesel,Manual,17.8,1248.0,75.0,5,205000.0,2.3562947552326983,Mature,Average,0,0,0
8863,Mahindra XUV500,Mahindra,XUV500,6,110000.0,Individual,Diesel,Manual,15.1,2159.5,140.0,7,850000.0,7.727202479977454,Recent,Average,0,1,0
8864,Maruti Swift Dzire,Maruti,Swift Dzire,6,60000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5,500000.0,8.33319444675922,Recent,Excellent,0,0,1
8865,Hyundai Verna,Hyundai,Verna,4,23211.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5,825000.0,35.54196105462692,Recent,Good,0,1,1
8867,Honda Amaze,Honda,Amaze,2,16000.0,Individual,Petrol,Manual,19.5,1199.0,88.76,5,725000.0,45.30966814574089,New,Average,0,0,0
